Year,Month,MonthIndex,Region,Segment,RevenueLag1,RevenueLag2,RevenueLag3,AvgDealSize,MonthlyTotalRevenue
2024,1,48,Central,Small & Medium,672596.6749,287579.1369,619764.2146,36272.5554,652905.9963
2024,1,48,East,Large,364602.4377,472020.9253,522805.5125,37697.6181,490069.0356
2024,1,48,East,Strategic,476175.4073,324926.5826,379805.4507,27529.1794,385408.5111
2024,1,48,Central,Strategic,484011.0129,278093.5379,397705.1901,26498.3905,450472.639
2024,1,48,West,Large,702051.6444,652050.2644,461191.8339,31487.9872,566783.7695
2024,1,48,East,Large,430961.9379,378633.2163,339215.476,28737.7628,459804.2055
2024,1,48,Central,Small & Medium,592420.2006,590786.6165,709473.2549,30425.9811,334685.7916
2024,1,48,West,Large,641064.5675,423901.6226,482002.8148,30128.8598,602577.1965
2024,1,48,Central,Small & Medium,421716.4387,652276.0429,443543.6723,36872.8786,442474.5436
2024,1,48,Central,Small & Medium,374053.5726,364479.7712,253310.505,33564.4955,704854.4051
2024,1,48,East,Strategic,510292.523,436811.5594,654809.6982,30913.4779,432788.6911
2024,1,48,West,Small & Medium,630637.3282,458398.5382,345804.3155,33519.7387,536315.8188
2024,1,48,Central,Small & Medium,457508.5057,696994.9182,454851.2003,27139.014,325668.1675
2024,1,48,West,Strategic,320223.8916,499462.5869,497627.5692,29082.7588,378075.8642
2024,1,48,West,Strategic,545534.5221,363593.638,457589.2583,29605.0973,473681.5573
2024,1,48,Central,Small & Medium,406018.8248,361589.7309,429279.3308,37123.8779,631105.9239
2024,1,48,East,Strategic,901449.0637,433296.391,610847.6877,30181.1485,422536.0785
2024,1,48,East,Large,483277.781,815816.9117,588232.2909,29643.2845,563222.4062
2024,1,48,East,Small & Medium,646051.5269,224451.3468,261021.0646,29818.123,417453.7224
2024,1,48,East,Small & Medium,373426.0198,676149.0662,368950.0647,33966.489,475530.8465
2024,1,48,Central,Large,761380.5157,597960.7173,340838.7353,35101.4543,561623.2692
2024,1,48,West,Large,495212.7547,464488.6485,402793.5939,31696.7539,380361.047
2024,1,48,West,Large,475761.5267,454591.8038,430062.2422,25950.8159,363311.4228
2024,1,48,Central,Strategic,224648.5844,630906.3941,744962.8799,29126.44,349517.2805
2024,1,48,East,Strategic,434115.3476,471140.5725,322712.5577,32806.4788,557710.1389
2024,1,48,West,Large,382321.4202,460103.0905,579490.2973,34018.0903,646343.7161
2024,1,48,Central,Large,612411.439,673985.1512,408357.5782,26739.7639,374356.6942
2024,1,48,East,Large,382277.5691,378740.5917,412755.0403,32874.6807,690368.2956
2024,1,48,Central,Large,506865.6973,522641.8433,457863.4959,35529.4164,746117.7443
2024,1,48,East,Large,590185.7885,312928.4016,515061.8961,31016.8026,558302.4471
2024,1,48,Central,Small & Medium,673285.1995,636566.7925,428042.6896,31407.4858,690964.6882
2024,1,48,East,Large,493973.6074,494259.9525,160866.8804,30075.6893,330832.5828
2024,1,48,Central,Small & Medium,699546.3179,286338.6401,269326.4759,30612.8804,673483.3685
2024,1,48,Central,Small & Medium,491412.6773,474924.4732,450479.8609,32664.6572,522634.5149
2024,1,48,East,Small & Medium,863960.8417,582559.6473,486965.593,23972.1043,383553.6693
2024,1,48,East,Large,579035.6497,294704.7003,442961.4563,27828.4896,250456.4061
2024,1,48,East,Strategic,638983.4124,452140.3638,330564.6988,29672.2482,563772.7154
2024,1,48,Central,Strategic,326887.8593,605632.687,512258.1413,31268.5789,562834.42
2024,1,48,Central,Large,446638.0561,293442.4989,719784.5137,32683.7952,490256.9276
2024,1,48,Central,Large,472140.3495,593168.3627,302571.4976,28012.6088,560252.1751
2024,1,48,Central,Large,667816.2938,336955.5397,429430.7845,30364.6541,425105.1574
2024,1,48,Central,Large,608049.3622,417392.8878,570452.9523,34260.7546,308346.7917
2024,1,48,West,Strategic,447550.014,514937.026,276671.941,33265.9652,632053.3381
2024,1,48,East,Large,306522.0918,427691.0506,565428.5538,33269.6404,365966.0447
2024,1,48,Central,Small & Medium,343069.7997,249032.457,795219.4397,32802.2979,393627.5743
2024,1,48,Central,Small & Medium,484889.0512,460740.3768,350271.2129,25954.6202,415273.9239
2024,1,48,East,Small & Medium,453684.5926,562952.7926,227584.256,34273.8664,616929.5952
2024,1,48,Central,Strategic,353171.6981,526311.5916,320474.214,34661.3817,658566.2517
2024,1,48,Central,Large,506799.6085,415934.5476,457012.2688,34847.5214,696950.4272
2024,1,48,Central,Small & Medium,431945.114,376897.3058,529367.0475,37055.315,592885.0395
2024,1,48,Central,Small & Medium,528775.6588,301072.046,577349.6307,31757.9597,635159.1946
2024,1,48,Central,Strategic,419628.4449,472289.6141,491938.4482,32566.8936,390802.7237
2024,1,48,Central,Large,608219.1879,416731.8473,594380.7061,27209.4219,544188.4382
2024,1,48,East,Small & Medium,190805.1263,567457.7224,314791.1677,30406.2543,729750.1033
2024,1,48,East,Large,484455.6901,521741.071,555297.1229,31341.6096,532807.3629
2024,1,48,Central,Strategic,577513.1369,585268.7548,358024.2852,27706.5568,332478.6817
2024,1,48,East,Strategic,379337.9709,434068.2075,531250.973,32719.9024,425358.7306
2024,1,48,East,Small & Medium,297130.4891,310912.5675,307798.615,34078.2334,272625.8673
2024,1,48,East,Large,467009.3034,732708.4379,499689.9404,35109.8612,526647.9176
2024,1,48,Central,Strategic,327535.1024,720924.961,295922.4351,31061.0572,496976.9158
2024,1,48,East,Large,446195.4187,560596.7047,351491.151,26942.7688,350255.995
2024,1,48,East,Small & Medium,353783.7638,458444.3269,602935.7573,25065.608,325852.9044
2024,1,48,Central,Strategic,551100.3171,259938.6918,279436.6902,28998.262,463972.1918
2024,1,48,West,Large,654623.9945,447861.6761,503084.7691,33990.004,645810.076
2024,1,48,East,Strategic,419850.5683,387353.38,569293.7096,23375.9992,303887.9895
2024,1,48,West,Strategic,435491.0802,494807.7228,292488.7537,27447.8109,466612.7852
2024,1,48,West,Small & Medium,308271.1661,473771.7099,322464.0753,29914.0771,448711.1567
2024,1,48,West,Large,722243.3326,350072.8641,301429.6529,28480.6307,455690.0905
2024,1,48,East,Small & Medium,662298.3904,221502.8287,396303.3489,30675.5824,552160.4827
2024,1,48,East,Large,608306.6199,295726.765,369666.0486,34507.9446,586635.0578
2024,1,48,Central,Large,387688.2703,535064.8091,490643.796,25729.5936,360214.31
2024,1,48,East,Large,542724.7317,685657.5193,311800.6223,30599.6365,581393.0934
2024,1,48,East,Strategic,469481.1684,535260.3294,539838.904,30816.4031,462246.046
2024,1,48,East,Strategic,423786.8799,474164.4923,241743.3431,32205.8245,354264.0697
2024,1,48,East,Large,214743.3217,524220.7939,293416.5855,31335.2208,564033.9746
2024,1,48,Central,Small & Medium,500287.6314,597791.8652,312905.9627,32204.2886,386451.4627
2024,1,48,Central,Small & Medium,438925.182,412209.412,582124.1889,30055.2483,540994.469
2024,1,48,East,Strategic,294798.7171,318243.1762,537501.3817,32643.0006,359073.007
2024,1,48,East,Large,323652.4283,520824.7893,404412.6025,28665.7773,229326.2183
2024,1,48,East,Large,279652.5951,666112.5995,508715.9252,25973.5474,441550.3058
2024,1,48,East,Strategic,459412.6244,329578.7065,268850.6483,25595.4911,409527.8571
2024,1,48,Central,Strategic,321470.1095,355421.7945,769630.8512,33854.4568,643234.6799
2024,1,48,Central,Large,582690.3237,391826.2182,645284.2425,33376.3619,500645.4282
2024,1,48,West,Large,498611.5009,373345.6784,512337.729,21243.9392,148707.5742
2024,1,48,Central,Large,436459.9797,693737.9955,293143.5693,31532.9296,567592.7336
2024,1,48,East,Small & Medium,450292.1089,532350.8588,302704.2884,29161.1078,524899.9406
2024,1,48,West,Large,338203.9743,548383.6659,234233.1031,24596.5777,418141.8207
2024,1,48,West,Strategic,334611.2914,706645.9129,269560.1778,28672.4574,458759.3185
2024,1,48,Central,Strategic,581359.0605,314233.4574,664544.731,27029.0672,351377.8737
2024,1,48,Central,Strategic,459228.3605,626968.3713,650699.2255,29769.5484,416773.6773
2024,1,48,Central,Strategic,374418.9093,405752.3568,635854.6254,27862.1947,250759.7522
2024,1,48,Central,Strategic,541131.8415,644080.2713,328054.7747,25891.6592,388374.8881
2024,1,48,Central,Strategic,332226.5981,360088.7981,289414.6393,27555.2965,385774.1515
2024,1,48,East,Strategic,779115.8335,542759.2495,699127.8204,29474.2115,412638.9603
2024,1,48,Central,Small & Medium,405993.1226,504663.4696,385427.5904,35636.2168,570179.4682
2024,1,48,West,Strategic,368684.5053,396125.444,250705.407,27165.3481,407480.2212
2024,1,48,East,Small & Medium,513629.4275,231908.749,644201.3979,24112.4933,313462.4123
2024,1,48,Central,Small & Medium,269148.4884,697875.3517,331399.7112,26919.1346,376867.8843
2024,1,48,East,Strategic,477442.3985,427190.5984,964210.852,31010.7893,341118.6825
2024,1,48,West,Small & Medium,460077.5579,503599.7433,527179.9897,28910.9328,346931.1934
2024,1,48,Central,Strategic,392746.4706,597113.4095,360199.7715,34712.2124,590107.6115
2024,1,48,East,Strategic,682597.2087,393076.3882,553351.0971,30837.4691,616749.381
2024,1,48,East,Strategic,644567.7567,523170.4672,417988.3191,29780.5026,506268.5447
2024,1,48,Central,Large,380214.1741,659079.777,477967.2728,26499.303,450488.1514
2024,1,48,East,Strategic,489480.4028,533761.753,479212.7061,30956.7122,340523.8341
2024,1,48,East,Small & Medium,505360.2746,573352.1148,444752.8617,31718.7505,539218.7577
2024,1,48,East,Strategic,527562.3642,484543.0794,354327.9002,26731.4699,374240.5785
2024,1,48,Central,Strategic,399776.651,359612.0368,561622.8478,28281.9261,424228.8909
2024,1,48,East,Strategic,687358.2466,325468.2342,502448.4851,30872.0321,370464.3846
2024,1,48,West,Large,591934.1843,405846.5853,271425.9265,29171.6485,437574.7268
2024,1,48,West,Large,378349.1479,442410.05,312525.274,30833.1096,277497.9867
2024,1,48,East,Large,317432.0754,338327.8295,450143.6903,26384.5257,501305.9892
2024,1,48,East,Strategic,446113.4347,566373.031,507993.8144,27826.0079,500868.1425
2024,1,48,Central,Small & Medium,406529.789,459235.3569,434537.9647,25909.4649,440460.9038
2024,1,48,West,Small & Medium,248260.9763,362584.3032,387026.6211,27215.3926,462661.6737
2024,1,48,Central,Small & Medium,618297.2765,497131.0338,700546.8843,30257.7017,665669.4371
2024,1,48,Central,Strategic,424192.9633,430355.8458,331018.6,29475.574,530560.3317
2024,1,48,East,Large,398957.6325,433453.0985,431135.8464,26819.1768,375468.4747
2024,1,48,West,Large,584261.3789,387138.5328,503931.8355,37897.5659,492668.3562
2024,1,48,West,Strategic,597182.1676,721946.9115,570712.4554,29786.7776,625522.3297
2024,1,48,West,Strategic,309149.8761,479673.6382,497833.2878,28723.7159,517026.8858
2024,1,48,West,Large,713568.3403,676428.4723,595825.9629,28477.6253,341731.504
2024,1,48,West,Strategic,635493.0206,470978.9233,399588.7195,34413.9154,309725.2389
2024,1,48,East,Strategic,296744.3116,455477.6921,651689.6766,33748.4519,573723.6817
2024,1,48,East,Strategic,506712.2773,671486.173,561443.0608,30689.8747,460348.1206
2024,1,48,East,Large,504134.7239,598087.9499,615433.5908,27150.4657,325805.5881
2024,1,48,East,Strategic,475394.372,368949.2902,358514.9839,26306.6424,263066.4239
2024,1,48,West,Large,231419.4717,408691.3863,420137.325,30181.9337,513092.8721
2024,1,48,East,Strategic,571404.11,368228.375,481214.5549,27295.1555,545903.1108
2024,1,48,East,Strategic,444101.1918,463181.3685,330920.7797,34612.4659,761474.2502
2024,1,48,East,Strategic,444005.8729,613235.6675,312220.3712,31152.9294,498446.8697
2024,1,48,East,Strategic,641197.5163,359192.7783,347572.6532,27581.4299,496465.7375
2024,1,48,East,Strategic,736890.7451,432742.2149,389685.385,29742.1431,505616.4321
2024,1,48,West,Large,714152.1247,718906.1142,437947.3448,27343.9913,519535.8348
2024,1,48,East,Large,438040.7393,690838.5122,539278.9036,29361.8244,675321.9614
2024,1,48,East,Large,304239.8875,314519.0277,371642.2554,34825.7728,592038.1375
2024,1,48,East,Strategic,574925.6421,455051.6985,488195.2837,30465.6254,456984.3808
2024,1,48,East,Large,525848.7768,217284.4594,447120.4684,30333.0716,545995.2881
2024,1,48,East,Large,650139.98,361760.87,497368.7074,33339.3333,533429.3328
2024,1,48,Central,Small & Medium,719576.4553,714132.2382,612398.7451,32009.2483,352101.7313
2024,1,48,West,Large,334802.1855,310300.8428,477999.6147,23141.9653,185135.722
2024,1,48,Central,Large,457338.8703,457106.6102,393072.3242,26432.9114,211463.291
2024,1,48,East,Strategic,512162.7265,521940.093,408414.9356,29039.1605,319430.7659
2024,1,48,West,Strategic,509888.7954,399151.0043,530296.0031,33150.9092,430961.8192
2024,1,48,Central,Strategic,712141.7242,456372.4934,324627.7943,24530.552,220774.9682
2024,1,48,Central,Small & Medium,338782.4217,493333.6012,574617.0993,27580.174,496443.132
2024,1,48,Central,Strategic,694172.6949,546968.9759,155840.9703,40741.214,488894.5674
2024,1,48,West,Strategic,439634.3088,576447.6621,448762.855,30963.3219,526376.4718
2024,1,48,East,Strategic,792514.0616,558174.5451,411230.0067,34624.8438,519372.6564
2024,1,48,Central,Strategic,442467.2665,454696.8828,354988.1418,33912.6709,474777.3925
2024,1,48,West,Large,616583.4817,355328.4468,631685.4244,30649.9187,766247.9671
2024,1,48,East,Strategic,283540.1684,287851.009,504391.8633,29388.8999,499611.2977
2024,1,48,Central,Large,470794.8588,351084.9663,637901.7296,28146.704,534787.3758
2024,1,48,West,Small & Medium,346372.5765,599176.5375,421284.5995,25538.3781,510767.5612
2024,1,48,Central,Small & Medium,491801.3595,438258.4034,415883.328,36671.2422,550068.6334
2024,1,48,Central,Small & Medium,528208.8651,453454.401,191995.097,31635.195,442892.73
2024,1,48,East,Large,403117.6175,314465.7733,581465.5696,29786.5359,446798.0385
2024,1,48,East,Large,410485.4044,508436.1035,549618.7432,31002.4003,465036.0047
2024,1,48,East,Large,621147.4671,592864.009,578536.1163,28152.7021,365985.1273
2024,1,48,East,Strategic,716267.7781,438018.5468,474999.3561,25624.6759,230622.0829
2024,1,48,West,Large,542383.5419,348083.3155,432698.6068,31074.7359,559345.246
2024,1,48,Central,Large,626508.0413,395063.8368,613258.4125,34080.14,545282.2407
2024,1,48,East,Strategic,359230.9687,452800.3857,383345.4858,29818.6864,328005.5504
2024,1,48,West,Large,443252.5074,332646.6544,241385.3866,30214.0888,422997.2438
2024,1,48,West,Strategic,619926.8602,300783.2541,274912.8979,31115.4616,311154.6164
2024,1,48,East,Strategic,374321.8579,474443.3048,501837.9503,25704.8004,231343.2035
2024,1,48,East,Strategic,564692.3583,620848.1225,527028.2562,26995.168,485913.0233
2024,1,48,Central,Strategic,464472.6812,433257.1243,253180.446,31901.1751,510418.8019
2024,1,48,East,Large,524309.3015,709074.6555,461631.503,30077.4391,391006.7089
2024,1,48,East,Large,553265.708,442724.2513,452034.2744,30533.2147,274798.932
2024,1,48,East,Large,315465.3389,503861.6957,419578.0274,27027.8631,297306.4944
2024,1,48,East,Strategic,621255.4758,369639.5634,705981.1096,29965.0483,329615.5318
2024,1,48,East,Strategic,389309.8588,392180.9598,220129.7171,33063.0966,595135.7396
2024,1,48,East,Large,500212.9545,370200.5587,440318.0695,29511.7848,442676.7719
2024,1,48,East,Strategic,520028.6314,404406.1101,532701.0877,30285.6599,575427.5375
2024,1,48,East,Small & Medium,489672.4313,823881.6667,495397.6239,34881.7842,627872.1153
2024,1,48,West,Strategic,580748.9827,443576.7831,228344.8116,37186.061,334674.5486
2024,1,48,West,Small & Medium,572524.5431,257609.9265,471177.2001,30300.9486,575718.0237
2024,1,48,East,Small & Medium,471404.363,428191.2733,632582.4838,33284.4188,632403.9564
2024,1,48,East,Strategic,649862.7764,519181.3925,426373.9123,32563.2144,748953.9317
2024,1,48,East,Small & Medium,373482.2557,387442.9478,529019.484,28736.5754,603468.084
2024,1,48,East,Small & Medium,582552.2479,393908.4893,375187.8213,26313.9426,368395.1962
2024,1,48,East,Small & Medium,537961.7007,306016.8714,317998.2417,33368.1238,667362.4765
2024,1,48,East,Large,464968.8982,580958.2347,612683.2519,35662.9234,534943.8506
2024,1,48,Central,Small & Medium,319078.4433,523699.9383,458683.5221,32034.6751,448485.4517
2024,1,48,Central,Strategic,193022.2077,711831.6262,218556.7697,33047.6618,462667.2646
2024,1,48,Central,Large,335286.9422,341183.7964,624800.3529,32248.0616,483720.924
2024,1,48,West,Large,503185.0849,625035.7386,640757.7652,32509.6926,390116.3111
2024,1,48,Central,Strategic,398316.2644,589085.5194,375930.7321,32097.6744,641953.4878
2024,1,48,Central,Strategic,511597.3638,437366.006,552302.7243,26496.1012,503425.9227
2024,1,48,East,Large,666322.8213,431044.5632,299120.8237,34275.1078,514126.6169
2024,1,48,Central,Small & Medium,286822.1224,300262.8894,410362.6733,30892.4683,556064.4287
2024,1,48,West,Large,418261.0141,542548.9995,480426.1528,32239.3004,515828.8059
2024,1,48,West,Large,414316.5921,444940.5484,524813.9,31291.7573,531959.8736
2024,1,48,East,Strategic,562412.8034,523079.373,534233.1105,29905.6515,418679.1203
2024,1,48,East,Strategic,398821.1941,358673.8651,622003.9151,33250.9943,432262.9259
2024,1,48,East,Large,665537.4557,418612.6312,483317.1843,28301.5826,367920.5742
2024,1,48,West,Small & Medium,564921.6246,443413.5003,344993.9333,22568.579,180548.6318
2024,1,48,Central,Small & Medium,428227.8622,393040.525,613121.2452,29614.4185,355373.0214
2024,1,48,West,Large,580995.8012,540393.8088,480870.0244,27536.2786,385507.9005
2024,1,48,West,Large,422611.6975,272150.2795,488622.5599,31129.3127,715974.192
2024,1,48,West,Small & Medium,426502.7358,366693.3439,286880.0645,28184.0327,507312.5886
2024,1,48,Central,Small & Medium,425287.9459,734163.4969,304538.9361,27794.2574,416913.8608
2024,1,48,East,Small & Medium,543549.3917,500608.8819,255077.8118,29224.5774,526042.3939
2024,1,48,West,Strategic,537898.1813,533326.9664,468221.7349,28558.741,456939.8567
2024,1,48,West,Small & Medium,496935.6794,253866.5119,464632.7474,27715.157,360297.041
2024,1,48,West,Small & Medium,264008.5031,474673.9542,676922.2486,34957.6767,699153.5334
2024,1,48,East,Large,497057.2111,557935.7066,659229.7798,33095.4707,595718.4717
2024,1,48,Central,Small & Medium,487002.6048,348548.0981,433888.6428,28025.2975,420379.4623
2024,1,48,West,Small & Medium,826878.566,443541.0292,475294.943,29679.3166,652944.9653
2024,1,48,East,Small & Medium,387836.6809,368472.4315,558865.0239,30222.0006,543996.0116
2024,1,48,West,Strategic,221756.9055,272085.9319,462491.7823,36411.0831,400521.9145
